1575110333.877687,71
1575110333.990088,70
1575110334.102366,70
1575110334.209265,71
1575110334.321852,71
1575110334.434267,69
1575110334.546836,71
1575110334.659133,70
1575110334.771219,71
1575110334.883247,71
1575110334.988571,71
1575110335.101004,71
1575110335.213103,71
1575110335.325554,73
1575110335.438189,72
1575110335.550245,72
1575110335.662674,72
1575110335.775129,72
1575110335.888413,73
1575110336.000416,73
1575110336.112902,75
1575110336.217365,74
1575110336.329575,84
1575110336.441885,84
1575110336.546636,83
1575110336.658684,93
1575110336.771521,95
1575110336.884072,93
1575110336.996464,94
1575110337.109014,91
1575110337.221567,91
1575110337.334220,74
1575110337.446931,75
1575110337.560319,74
1575110337.672699,76
1575110337.785287,75
1575110337.897734,76
1575110338.005625,77
1575110338.118296,76
1575110338.229822,82
1575110338.342872,86
1575110338.455750,87
1575110338.569281,97
1575110338.683246,97
1575110338.797493,94
1575110338.911388,94
1575110339.023914,98
1575110339.137174,96
1575110339.249772,77
1575110339.362639,77
1575110339.475299,77
1575110339.588446,78
1575110339.701598,77
1575110339.814852,77
1575110339.928997,80
1575110340.046396,80
1575110340.158900,86
1575110340.271499,86
1575110340.385966,89
1575110340.499198,88
1575110340.612322,98
1575110340.724886,98
1575110340.837964,93
1575110340.951023,95
1575110341.063719,100
1575110341.176453,98
1575110341.288934,78
1575110341.402157,77
1575110341.516903,41
1575110341.620391,40
1575110341.724783,41
1575110341.828294,44
1575110341.933244,41
1575110342.045786,41
1575110342.154739,40
1575110342.267899,39
1575110342.376795,41
1575110342.489183,42
1575110342.602066,41
1575110342.711348,42
1575110342.823376,42
1575110342.937943,43
1575110343.043056,43
1575110343.156083,43
1575110343.268189,42
1575110343.380659,43
1575110343.493023,44
1575110343.601718,44
1575110343.714989,43
1575110343.827222,45
1575110343.939812,44
1575110344.045250,45
1575110344.157829,44
1575110344.270033,45
1575110344.382408,46
1575110344.494693,45
1575110344.607121,45
1575110344.719367,47
1575110344.823923,46
1575110344.936163,46
1575110345.050013,46
1575110345.162331,49
1575110345.270679,48
1575110345.386026,47
1575110345.497293,48
1575110345.604225,48
1575110345.716879,49
1575110345.823189,49
1575110345.935503,48
1575110346.048762,49
1575110346.161573,50
1575110346.274370,51
1575110346.387165,49
1575110346.499535,50
1575110346.612075,49
1575110346.718215,50
1575110346.831106,50
1575110346.948766,49
1575110347.061064,51
1575110347.174742,59
1575110347.287213,62
1575110347.399332,72
1575110347.511805,78
1575110347.624360,80
1575110347.743839,56
1575110347.856357,56
1575110347.968489,59
1575110348.084089,63
1575110348.197089,74
1575110348.309210,73
1575110348.422616,82
1575110348.534807,69
1575110348.648314,57
1575110348.760627,65
1575110348.873702,63
1575110348.985748,63
1575110349.094924,75
1575110349.206653,85
1575110349.318736,84
1575110349.424021,56
1575110349.536320,56
1575110349.648967,55
1575110349.761536,55
1575110349.874628,56
1575110349.987095,55
1575110350.094982,55
1575110350.207128,55
1575110350.315541,57
1575110350.428017,57
1575110350.540661,58
1575110350.653302,56
1575110350.766269,57
1575110350.878594,57
1575110350.991068,57
1575110351.103755,58
1575110351.216483,57
1575110351.328944,59
1575110351.441331,58
1575110351.554370,60
1575110351.667560,58
1575110351.780341,59
1575110351.893023,58
1575110352.005916,58
1575110352.119709,60
1575110352.232414,60
1575110352.344793,61
1575110352.457985,60
1575110352.571130,60
1575110352.680953,60
1575110352.793104,60
1575110352.905710,61
1575110353.020939,60
1575110353.134788,61
1575110353.247385,62
1575110353.360467,62
1575110353.468567,63
1575110353.580996,62
1575110353.690539,61
1575110353.799720,62
1575110353.912198,63
1575110354.024743,62
1575110354.136997,62
1575110354.246674,64
1575110354.359648,63
1575110354.472271,65
1575110354.584862,65
1575110354.697614,72
1575110354.810992,75
1575110354.925534,74
1575110355.041042,83
1575110355.149632,93
1575110355.262251,93
1575110355.387737,66
1575110355.501390,68
1575110355.614227,72
1575110355.726915,72
1575110355.839608,75
1575110355.945788,86
1575110356.058231,86
1575110356.170648,93
1575110356.283500,94
1575110356.396082,68
1575110356.508912,66
1575110356.621375,67
1575110356.733584,66
1575110356.845793,66
1575110356.958332,68
1575110357.063648,68
1575110357.176628,68
1575110357.289077,75
1575110357.402038,74
1575110357.514514,78
1575110357.628704,88
1575110357.741247,89
1575110357.853701,93
1575110357.966240,93
1575110358.078863,72
1575110358.193126,72
1575110358.306485,69
1575110358.418456,69
1575110358.532122,69
1575110358.644550,70
1575110358.756710,70
1575110358.869560,69
1575110358.976754,70
1575110359.089342,70
1575110359.202731,70
1575110359.315175,71
1575110359.427702,70
1575110359.540627,71
1575110359.653050,71
1575110359.765726,72
1575110359.878193,70
1575110359.988982,70
1575110360.098169,70
1575110360.211514,72
1575110360.324046,72
1575110360.436871,73
1575110360.549134,73
1575110360.656483,72
1575110360.768665,72
1575110360.881232,73
1575110360.993568,71
1575110361.105971,73
1575110361.218528,73
1575110361.330883,73
1575110361.443216,74
1575110361.555887,73
1575110361.668023,73
1575110361.780405,75
1575110361.892836,73
1575110362.006905,73
1575110362.112138,74
1575110362.218016,74
1575110362.330518,75
1575110362.442533,75
1575110362.554716,75
1575110362.668068,76
1575110362.779095,76
1575110362.891656,75
1575110363.004437,76
1575110363.118918,75
1575110363.231312,75
1575110363.337542,76
1575110363.443664,76
1575110363.556007,76
1575110363.664156,76
1575110363.777533,76
1575110363.889598,77
1575110364.002023,78
1575110364.115208,85
1575110364.228174,83
1575110364.340932,87
1575110364.455035,87
1575110364.567269,98
1575110364.680159,99
1575110364.793145,94
1575110364.906025,94
1575110365.018377,98
1575110365.131242,99
1575110365.243902,76
1575110365.358531,74
1575110365.471022,38
1575110365.583348,38
1575110365.688228,40
1575110365.793190,42
1575110365.905780,47
1575110366.018167,50
1575110366.130979,59
1575110366.244073,72
1575110366.356764,68
1575110366.467298,43
1575110366.580203,47
1575110366.692727,50
1575110366.806147,61
1575110366.918675,68
1575110367.031044,69
1575110367.143335,42
1575110367.256323,41
1575110367.368546,42
1575110367.481056,43
1575110367.588775,42
1575110367.696443,43
1575110367.808537,44
1575110367.920780,43
1575110368.032920,43
1575110368.145279,44
1575110368.259626,45
1575110368.371950,44
1575110368.484407,45
1575110368.596933,44
1575110368.708922,45
1575110368.821180,46
1575110368.933587,46
1575110369.045859,45
1575110369.158452,47
1575110369.271356,46
1575110369.378636,47
1575110369.490882,48
1575110369.598541,47
1575110369.710750,47
1575110369.822996,48
1575110369.935381,47
1575110370.047520,48
1575110370.155150,48
1575110370.267257,48
1575110370.382133,48
1575110370.494481,50
1575110370.608196,50
1575110370.721262,49
1575110370.833615,50
1575110370.945861,50
1575110371.059205,51
1575110371.171374,50
1575110371.285417,50
1575110371.397729,51
1575110371.509952,52
1575110371.622507,51
1575110371.735377,52
1575110371.847730,52
1575110371.960252,51
1575110372.073621,52
1575110372.186298,53
1575110372.294572,60
1575110372.406200,61
1575110372.518456,64
1575110372.633917,74
1575110372.746138,89
1575110372.859810,82
1575110372.979681,56
1575110373.093197,55
1575110373.205635,60
1575110373.318018,66
1575110373.431403,76
1575110373.543775,75
1575110373.656360,83
1575110373.769277,75
1575110373.877873,56
1575110373.990393,62
1575110374.102532,62
1575110374.214896,65
1575110374.327149,75
1575110374.439838,84
1575110374.552181,84
1575110374.664934,62
1575110374.778331,58
1575110374.890543,57
1575110375.002884,57
1575110375.112755,56
1575110375.224715,56
1575110375.336827,57
1575110375.449152,58
1575110375.562939,58
1575110375.675210,58
1575110375.787530,58
1575110375.899605,59
1575110376.012269,59
1575110376.119579,59
1575110376.227396,58
1575110376.339770,58
1575110376.451810,59
1575110376.559516,59
1575110376.672423,60
1575110376.784860,61
1575110376.898330,60
1575110377.007275,61
1575110377.120060,60
1575110377.231477,60
1575110377.338922,61
1575110377.447072,61
1575110377.560098,60
1575110377.665581,61
1575110377.769760,61
1575110377.882188,63
1575110377.988988,63
1575110378.101760,62
1575110378.211114,62
1575110378.318360,63
1575110378.430672,63
1575110378.545269,62
1575110378.655065,62
1575110378.767297,62
1575110378.879698,64
1575110378.992518,64
1575110379.104989,65
1575110379.217384,64
1575110379.329366,63
1575110379.441731,63
1575110379.553985,65
1575110379.666206,64
1575110379.779072,65
1575110379.891560,72
1575110380.003763,72
1575110380.110155,76
1575110380.222978,86
1575110380.335140,86
1575110380.447219,94
1575110380.559835,92
1575110380.672521,64
1575110380.785209,65
1575110380.901027,49
1575110381.013604,2
1575110381.124514,0
1575110381.233341,5
1575110381.342279,13
1575110381.450381,21
1575110381.561997,0
1575110381.672982,0
1575110381.783810,0
1575110381.895167,0
1575110382.006053,0
1575110382.116824,0
1575110382.221335,0
1575110382.325226,0
1575110382.429004,0
1575110382.540233,0
1575110382.651837,0
1575110382.762932,0
1575110382.874489,0
1575110382.985775,0
1575110383.099665,0
1575110383.210785,0
1575110383.321909,0
1575110383.432573,0
1575110383.543388,0
1575110383.655028,0
1575110383.762274,0
1575110383.873768,0
1575110383.985116,0
1575110384.096094,0
1575110384.203594,0
1575110384.314470,0
1575110384.425601,0
1575110384.536602,0
1575110384.642825,0
1575110384.753613,0
1575110384.864630,0
1575110384.971700,0
1575110385.082604,0
1575110385.191753,0
1575110385.298548,0
1575110385.409145,0
1575110385.520055,0
1575110385.624330,0
1575110385.735592,0
1575110385.846584,0
1575110385.957738,0
1575110386.068701,0
1575110386.179829,0
1575110386.290481,0
1575110386.401445,0
1575110386.512631,0
